sentence_id,sentence,case_marker_score,num_case_markers,score_diff_from_ref,is_reference
file-tyaag-1507111040__14.66,"गीते - अभिनन्दन के इस परिवार में कौन पापा , तुम्हारे अलावा मुझे समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.67,"गीते - अभिनन्दन के इस परिवार में कौन पापा , मुझे तुम्हारे अलावा समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.68,"गीते - अभिनन्दन के इस परिवार में कौन तुम्हारे अलावा पापा , मुझे समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.69,"गीते - अभिनन्दन के इस परिवार में कौन तुम्हारे अलावा मुझे पापा , समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.70,"गीते - अभिनन्दन के इस परिवार में कौन मुझे पापा , तुम्हारे अलावा समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.71,"गीते - अभिनन्दन के इस परिवार में कौन मुझे तुम्हारे अलावा पापा , समझा है । ",-1.5719037462395837,2,0.2996458747514912,False
file-tyaag-1507111040__14.72,"गीते - अभिनन्दन के मुझे पापा , तुम्हारे अलावा इस परिवार में कौन समझा है । ",-1.971549620991075,2,-0.10000000000000009,False
file-tyaag-1507111040__14.73,"गीते - अभिनन्दन के मुझे पापा , तुम्हारे अलावा कौन इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.74,"गीते - अभिनन्दन के मुझे पापा , इस परिवार में तुम्हारे अलावा कौन समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.75,"गीते - अभिनन्दन के मुझे पापा , इस परिवार में कौन तुम्हारे अलावा समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.76,"गीते - अभिनन्दन के मुझे पापा , कौन तुम्हारे अलावा इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.77,"गीते - अभिनन्दन के मुझे पापा , कौन इस परिवार में तुम्हारे अलावा समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.78,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा पापा , इस परिवार में कौन समझा है । ",-1.971549620991075,2,-0.10000000000000009,False
file-tyaag-1507111040__14.79,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा पापा , कौन इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.80,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा इस परिवार में पापा , कौन समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.81,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा इस परिवार में कौन पापा , समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.82,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा कौन पापा , इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.83,"गीते - अभिनन्दन के मुझे तुम्हारे अलावा कौन इस परिवार में पापा , समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.84,"गीते - अभिनन्दन के मुझे इस परिवार में पापा , तुम्हारे अलावा कौन समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.85,"गीते - अभिनन्दन के मुझे इस परिवार में पापा , कौन तुम्हारे अलावा समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.86,"गीते - अभिनन्दन के मुझे इस परिवार में तुम्हारे अलावा पापा , कौन समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.87,"गीते - अभिनन्दन के मुझे इस परिवार में तुम्हारे अलावा कौन पापा , समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.88,"गीते - अभिनन्दन के मुझे इस परिवार में कौन पापा , तुम्हारे अलावा समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.89,"गीते - अभिनन्दन के मुझे इस परिवार में कौन तुम्हारे अलावा पापा , समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.90,"गीते - अभिनन्दन के मुझे कौन पापा , तुम्हारे अलावा इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.91,"गीते - अभिनन्दन के मुझे कौन पापा , इस परिवार में तुम्हारे अलावा समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.92,"गीते - अभिनन्दन के मुझे कौन तुम्हारे अलावा पापा , इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.93,"गीते - अभिनन्दन के मुझे कौन तुम्हारे अलावा इस परिवार में पापा , समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.94,"गीते - अभिनन्दन के मुझे कौन इस परिवार में पापा , तुम्हारे अलावा समझा है । ",-1.671549620991075,2,0.19999999999999996,False
file-tyaag-1507111040__14.95,"गीते - अभिनन्दन के मुझे कौन इस परिवार में तुम्हारे अलावा पापा , समझा है । ",-1.671549620991075,2,0.19999999999999996,False
file-tyaag-1507111040__14.96,"गीते - अभिनन्दन के कौन पापा , तुम्हारे अलावा इस परिवार में मुझे समझा है । ",-1.971549620991075,2,-0.10000000000000009,False
file-tyaag-1507111040__14.97,"गीते - अभिनन्दन के कौन पापा , तुम्हारे अलावा मुझे इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.98,"गीते - अभिनन्दन के कौन पापा , इस परिवार में तुम्हारे अलावा मुझे समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.99,"गीते - अभिनन्दन के कौन पापा , इस परिवार में मुझे तुम्हारे अलावा समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.100,"गीते - अभिनन्दन के कौन पापा , मुझे तुम्हारे अलावा इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.101,"गीते - अभिनन्दन के कौन पापा , मुझे इस परिवार में तुम्हारे अलावा समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.102,"गीते - अभिनन्दन के कौन तुम्हारे अलावा पापा , इस परिवार में मुझे समझा है । ",-1.971549620991075,2,-0.10000000000000009,False
file-tyaag-1507111040__14.103,"गीते - अभिनन्दन के कौन तुम्हारे अलावा पापा , मुझे इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.104,"गीते - अभिनन्दन के कौन तुम्हारे अलावा इस परिवार में पापा , मुझे समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.105,"गीते - अभिनन्दन के कौन तुम्हारे अलावा इस परिवार में मुझे पापा , समझा है । ",-1.7715496209910748,2,0.10000000000000009,False
file-tyaag-1507111040__14.106,"गीते - अभिनन्दन के कौन तुम्हारे अलावा मुझे पापा , इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.107,"गीते - अभिनन्दन के कौन तुम्हारे अलावा मुझे इस परिवार में पापा , समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.108,"गीते - अभिनन्दन के कौन इस परिवार में पापा , तुम्हारे अलावा मुझे समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.109,"गीते - अभिनन्दन के कौन इस परिवार में पापा , मुझे तुम्हारे अलावा समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.110,"गीते - अभिनन्दन के कौन इस परिवार में तुम्हारे अलावा पापा , मुझे समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.111,"गीते - अभिनन्दन के कौन इस परिवार में तुम्हारे अलावा मुझे पापा , समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.112,"गीते - अभिनन्दन के कौन इस परिवार में मुझे पापा , तुम्हारे अलावा समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.113,"गीते - अभिनन्दन के कौन इस परिवार में मुझे तुम्हारे अलावा पापा , समझा है । ",-1.5715496209910749,2,0.30000000000000004,False
file-tyaag-1507111040__14.114,"गीते - अभिनन्दन के कौन मुझे पापा , तुम्हारे अलावा इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.115,"गीते - अभिनन्दन के कौन मुझे पापा , इस परिवार में तुम्हारे अलावा समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.116,"गीते - अभिनन्दन के कौन मुझे तुम्हारे अलावा पापा , इस परिवार में समझा है । ",-2.0715496209910746,2,-0.19999999999999973,False
file-tyaag-1507111040__14.117,"गीते - अभिनन्दन के कौन मुझे तुम्हारे अलावा इस परिवार में पापा , समझा है । ",-1.871549620991075,2,0.0,False
file-tyaag-1507111040__14.118,"गीते - अभिनन्दन के कौन मुझे इस परिवार में पापा , तुम्हारे अलावा समझा है । ",-1.671549620991075,2,0.19999999999999996,False
file-tyaag-1507111040__14.119,"गीते - अभिनन्दन के कौन मुझे इस परिवार में तुम्हारे अलावा पापा , समझा है । ",-1.671549620991075,2,0.19999999999999996,False
file-tyaag-1507111040__140.0,सुशील - सभी तो शहर की तरफ भाग रहे हैं । ,0.0,1,0.0,True
file-tyaag-1507111040__140.1,सुशील - शहर की तरफ सभी तो भाग रहे हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__141.0,गीते - परदेस तो लोग पहले भी जाते थे । ,0.0,0,0.0,True
file-tyaag-1507111040__141.1,गीते - परदेस तो पहले भी लोग जाते थे । ,0.0,0,0.0,False
file-tyaag-1507111040__141.2,गीते - लोग परदेस तो पहले भी जाते थे । ,0.0,0,0.0,False
file-tyaag-1507111040__141.3,गीते - लोग पहले भी परदेस तो जाते थे । ,0.0,0,0.0,False
file-tyaag-1507111040__141.4,गीते - पहले भी परदेस तो लोग जाते थे । ,0.0,0,0.0,False
file-tyaag-1507111040__141.5,गीते - पहले भी लोग परदेस तो जाते थे । ,0.0,0,0.0,False
file-tyaag-1507111040__142.0,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो नौकरीपेशा मां - बाप बच्चों को दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.269385358623808,6,0.0,True
file-tyaag-1507111040__142.1,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो नौकरीपेशा मां - बाप देखरेख में दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.308286159214197,6,-0.03890080059038903,False
file-tyaag-1507111040__142.2,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो बच्चों को नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.303611877960825,6,-0.034226519337016814,False
file-tyaag-1507111040__142.3,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो बच्चों को देखरेख में दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.191125300744453,6,0.0782600578793553,False
file-tyaag-1507111040__142.4,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो देखरेख में नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.3544334247198493,6,-0.0850480660960411,False
file-tyaag-1507111040__142.5,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर होगें तो देखरेख में बच्चों को दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.3167097751460304,6,-0.04732441652222219,False
file-tyaag-1507111040__142.6,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो होगें बच्चों को दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.269385358623808,6,0.0,False
file-tyaag-1507111040__142.7,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो होगें देखरेख में दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.308286159214197,6,-0.03890080059038903,False
file-tyaag-1507111040__142.8,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो बच्चों को होगें दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.2693853586238086,6,-4.440892098500626e-16,False
file-tyaag-1507111040__142.9,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो बच्चों को देखरेख में दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.216898781407436,6,0.052486577216372066,False
file-tyaag-1507111040__142.10,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो देखरेख में होगें दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.308286159214197,6,-0.03890080059038903,False
file-tyaag-1507111040__142.11,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर नौकरीपेशा मां - बाप तो देखरेख में बच्चों को दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.330562509640378,6,-0.06117715101656973,False
file-tyaag-1507111040__142.12,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो होगें नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.383611877960825,6,-0.11422651933701689,False
file-tyaag-1507111040__142.13,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो होगें देखरेख में दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.191125300744453,6,0.0782600578793553,False
file-tyaag-1507111040__142.14,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो नौकरीपेशा मां - बाप होगें दादा - दादी , नाना - नानी की देखरेख में पढ़ा लिखा तो सकते हैं । ",-2.383611877960825,6,-0.11422651933701689,False
file-tyaag-1507111040__142.15,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो नौकरीपेशा मां - बाप देखरेख में दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.236697717385312,6,0.03268764123849621,False
file-tyaag-1507111040__142.16,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो देखरेख में होगें दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.231125300744453,6,0.03826005787935527,False
file-tyaag-1507111040__142.17,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर बच्चों को तो देखरेख में नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.291125300744453,6,-0.021739942120644784,False
file-tyaag-1507111040__142.18,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो होगें नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.4344334247198494,6,-0.16504806609604117,False
file-tyaag-1507111040__142.19,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो होगें बच्चों को दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.3167097751460304,6,-0.04732441652222219,False
file-tyaag-1507111040__142.20,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो नौकरीपेशा मां - बाप होगें दादा - दादी , नाना - नानी की बच्चों को पढ़ा लिखा तो सकते हैं । ",-2.4344334247198494,6,-0.16504806609604117,False
file-tyaag-1507111040__142.21,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो नौकरीपेशा मां - बाप बच्चों को दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.3529986501199396,6,-0.08361329149613139,False
file-tyaag-1507111040__142.22,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो बच्चों को होगें दादा - दादी , नाना - नानी की नौकरीपेशा मां - बाप पढ़ा लिखा तो सकते हैं । ",-2.3567097751460304,6,-0.08732441652222223,False
file-tyaag-1507111040__142.23,"बात ये नहीं है बात ये है कि आज की जरूरत के अनुसार स्कूल कालेज गांव स्तर पर देखरेख में तो बच्चों को नौकरीपेशा मां - बाप दादा - दादी , नाना - नानी की होगें पढ़ा लिखा तो सकते हैं । ",-2.4167097751460305,6,-0.14732441652222228,False
file-tyaag-1507111040__143.0,दुर्भाग्यबस आज के इस युग में भी गांव की पहुंच से बहुत दूर सुविधायें हैं । ,-1.9013189244617639,4,0.0,True
file-tyaag-1507111040__143.1,दुर्भाग्यबस आज के इस युग में भी गांव की पहुंच से सुविधायें बहुत दूर हैं । ,-1.9013189244617639,4,0.0,False
file-tyaag-1507111040__143.2,दुर्भाग्यबस आज के बहुत दूर गांव की पहुंच से इस युग में भी सुविधायें हैं । ,-2.1928604794066953,4,-0.2915415549449314,False
file-tyaag-1507111040__143.3,दुर्भाग्यबस आज के बहुत दूर गांव की पहुंच से सुविधायें इस युग में भी हैं । ,-2.159527146073362,4,-0.2582082216115982,False
file-tyaag-1507111040__143.4,दुर्भाग्यबस आज के सुविधायें गांव की पहुंच से इस युग में भी बहुत दूर हैं । ,-2.2261938127400285,4,-0.3248748882782646,False
file-tyaag-1507111040__143.5,दुर्भाग्यबस आज के सुविधायें गांव की पहुंच से बहुत दूर इस युग में भी हैं । ,-2.159527146073362,4,-0.2582082216115982,False
file-tyaag-1507111040__143.6,इस युग में भी आज के दुर्भाग्यबस गांव की पहुंच से बहुत दूर सुविधायें हैं । ,-2.0008712476698634,4,-0.09955232320809948,False
file-tyaag-1507111040__143.7,इस युग में भी आज के दुर्भाग्यबस गांव की पहुंच से सुविधायें बहुत दूर हैं । ,-2.0008712476698634,4,-0.09955232320809948,False
file-tyaag-1507111040__143.8,इस युग में भी आज के बहुत दूर गांव की पहुंच से दुर्भाग्यबस सुविधायें हैं । ,-1.9675379143365301,4,-0.06621898987476627,False
file-tyaag-1507111040__143.9,इस युग में भी आज के बहुत दूर गांव की पहुंच से सुविधायें दुर्भाग्यबस हैं । ,-1.9675379143365301,4,-0.06621898987476627,False
file-tyaag-1507111040__143.10,इस युग में भी आज के सुविधायें गांव की पहुंच से दुर्भाग्यबस बहुत दूर हैं । ,-2.0008712476698634,4,-0.09955232320809948,False
file-tyaag-1507111040__143.11,इस युग में भी आज के सुविधायें गांव की पहुंच से बहुत दूर दुर्भाग्यबस हैं । ,-2.0008712476698634,4,-0.09955232320809948,False
file-tyaag-1507111040__143.12,बहुत दूर आज के दुर्भाग्यबस गांव की पहुंच से इस युग में भी सुविधायें हैं । ,-2.2261938127400285,4,-0.3248748882782646,False
file-tyaag-1507111040__143.13,बहुत दूर आज के दुर्भाग्यबस गांव की पहुंच से सुविधायें इस युग में भी हैं । ,-2.1928604794066953,4,-0.2915415549449314,False
file-tyaag-1507111040__143.14,बहुत दूर आज के इस युग में भी गांव की पहुंच से दुर्भाग्यबस सुविधायें हैं । ,-1.9013189244617639,4,0.0,False
file-tyaag-1507111040__143.15,बहुत दूर आज के इस युग में भी गांव की पहुंच से सुविधायें दुर्भाग्यबस हैं । ,-1.9013189244617639,4,0.0,False
file-tyaag-1507111040__143.16,बहुत दूर आज के सुविधायें गांव की पहुंच से दुर्भाग्यबस इस युग में भी हैं । ,-2.1928604794066953,4,-0.2915415549449314,False
file-tyaag-1507111040__143.17,बहुत दूर आज के सुविधायें गांव की पहुंच से इस युग में भी दुर्भाग्यबस हैं । ,-2.2261938127400285,4,-0.3248748882782646,False
file-tyaag-1507111040__143.18,सुविधायें आज के दुर्भाग्यबस गांव की पहुंच से इस युग में भी बहुत दूर हैं । ,-2.2261938127400285,4,-0.3248748882782646,False
file-tyaag-1507111040__143.19,सुविधायें आज के दुर्भाग्यबस गांव की पहुंच से बहुत दूर इस युग में भी हैं । ,-2.159527146073362,4,-0.2582082216115982,False
file-tyaag-1507111040__143.20,सुविधायें आज के इस युग में भी गांव की पहुंच से दुर्भाग्यबस बहुत दूर हैं । ,-1.9013189244617639,4,0.0,False
file-tyaag-1507111040__143.21,सुविधायें आज के इस युग में भी गांव की पहुंच से बहुत दूर दुर्भाग्यबस हैं । ,-1.9013189244617639,4,0.0,False
file-tyaag-1507111040__143.22,सुविधायें आज के बहुत दूर गांव की पहुंच से दुर्भाग्यबस इस युग में भी हैं । ,-2.159527146073362,4,-0.2582082216115982,False
file-tyaag-1507111040__143.23,सुविधायें आज के बहुत दूर गांव की पहुंच से इस युग में भी दुर्भाग्यबस हैं । ,-2.1928604794066953,4,-0.2915415549449314,False
file-tyaag-1507111040__147.0,गीते - तनिक अपनी जरूरतों को सीमित करना होगा । ,0.0,1,0.0,True
file-tyaag-1507111040__147.1,गीते - तनिक अपनी सीमित जरूरतों को करना होगा । ,0.0,1,0.0,False
file-tyaag-1507111040__148.0,"सगे - सम्बन्धियों के बारे में सोचना होगा , अपनी जन्मभूमि के प्रति कर्तव्य के बारे में सोचना होगा । ",-1.6017872344730915,5,0.0,True
file-tyaag-1507111040__148.1,"सगे - सम्बन्धियों के बारे में सोचना होगा , अपनी कर्तव्य के बारे में जन्मभूमि के प्रति सोचना होगा । ",-1.5738589870806636,5,0.02792824739242783,False
file-tyaag-1507111040__149.0,यही पाठ अपने बच्चों को अपने स्तर पर पढ़ाना होगा और यह सब बिना त्याग के नहीं हो सकता । ,-2.4096761838605687,3,0.0,True
file-tyaag-1507111040__149.1,यही पाठ अपने बच्चों को अपने स्तर पर पढ़ाना होगा और बिना त्याग के यह सब नहीं हो सकता । ,-2.309676183860569,3,0.09999999999999964,False
file-tyaag-1507111040__15.0,मैं मौत के मुंह से निकली हूं तो तुम्हारी वजह से । ,-2.520772930283954,3,0.0,True
file-tyaag-1507111040__15.1,मैं मौत के मुंह से तुम्हारी वजह से तो निकली हूं । ,-2.656383722190024,3,-0.13561079190607028,False
file-tyaag-1507111040__150.0,अरे हम भी तो आज के जमाने के लोग हैं ना । ,-1.7517471392390906,2,0.0,True
file-tyaag-1507111040__150.1,अरे लोग आज के जमाने के हम भी तो हैं ना । ,-1.7517471392390906,2,0.0,False
file-tyaag-1507111040__150.2,हम भी तो अरे आज के जमाने के लोग हैं ना । ,-1.7517471392390906,2,0.0,False
file-tyaag-1507111040__150.3,हम भी तो लोग आज के जमाने के अरे हैं ना । ,-1.7517471392390906,2,0.0,False
file-tyaag-1507111040__150.4,लोग अरे आज के जमाने के हम भी तो हैं ना । ,-1.7517471392390906,2,0.0,False
file-tyaag-1507111040__150.5,लोग हम भी तो आज के जमाने के अरे हैं ना । ,-1.7517471392390906,2,0.0,False
file-tyaag-1507111040__152.0,साल भर में दो बार गांव जाते हैं । ,0.0,1,0.0,True
file-tyaag-1507111040__152.1,साल भर में गांव दो बार जाते हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__152.2,दो बार साल भर में गांव जाते हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__152.3,दो बार गांव साल भर में जाते हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__152.4,गांव साल भर में दो बार जाते हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__152.5,गांव दो बार साल भर में जाते हैं । ,0.0,1,0.0,False
file-tyaag-1507111040__154.0,अपनी कमाई से जो हो सकता है सभी के लिये साबुन तेल से लेकर कपड़ा लत्ता तक करते हो । ,-1.9294978119875024,3,0.0,True
file-tyaag-1507111040__154.1,अपनी कमाई से जो हो सकता है कपड़ा लत्ता तक साबुन तेल से लेकर सभी के लिये करते हो । ,-2.190211525231515,3,-0.2607137132440125,False
file-tyaag-1507111040__155.0,समय - समय पर मनिआर्डर भी करते हो क्योंकि गांव में जो लोग हैं उनसे गहरा नाता है । ,-2.325723663876662,2,0.0,True
file-tyaag-1507111040__155.1,समय - समय पर मनिआर्डर भी करते हो क्योंकि गांव में जो लोग हैं गहरा नाता उनसे है । ,-2.325723663876662,2,0.0,False
file-tyaag-1507111040__156.0,सुशील - बात तो सही है पर सभी परदेसी ऐसा सोचे तब ना । ,0.0,1,0.0,True
file-tyaag-1507111040__156.1,सुशील - बात तो सही है पर ऐसा सभी परदेसी सोचे तब ना । ,0.0,1,0.0,False
file-tyaag-1507111040__157.0,देखने में तो यहां तक आ रहा है कि शहर की हवा लगते ही गांव की जमीन जायदाद बेचकर शहर बस जा रहे हैं । ,-1.9911414218400716,3,0.0,True
file-tyaag-1507111040__157.1,देखने में तो यहां तक आ रहा है कि शहर की हवा लगते ही गांव की जमीन जायदाद शहर बेचकर बस जा रहे हैं । ,-1.9911414218400716,3,0.0,False
file-tyaag-1507111040__158.0,जबकि शहर में पड़ोसी भी नहीं पहचानता । ,0.0,1,0.0,True
file-tyaag-1507111040__158.1,जबकि पड़ोसी भी शहर में नहीं पहचानता । ,0.0,1,0.0,False
file-tyaag-1507111040__159.0,मरने पर किराये के लोग ढूढें जाते हैं । ,-1.6088055313217904,2,0.0,True
file-tyaag-1507111040__159.1,लोग किराये के मरने पर ढूढें जाते हैं । ,-2.751953554009359,2,-1.1431480226875688,False
file-tyaag-1507111040__16.0,डॉ. विनोद ने गलत आपरेशन कर मार ही डाला था ना । ,0.0,1,0.0,True
file-tyaag-1507111040__16.1,कर गलत आपरेशन डॉ. विनोद ने मार ही डाला था ना । ,0.0,1,0.0,False
file-tyaag-1507111040__161.0,दुख तकलीफ में कौन किसको पूछता है । ,0.0,1,0.0,True
file-tyaag-1507111040__161.1,दुख तकलीफ में किसको कौन पूछता है । ,0.0,1,0.0,False
file-tyaag-1507111040__161.2,कौन दुख तकलीफ में किसको पूछता है । ,0.0,1,0.0,False
file-tyaag-1507111040__161.3,कौन किसको दुख तकलीफ में पूछता है । ,0.0,1,0.0,False
file-tyaag-1507111040__161.4,किसको दुख तकलीफ में कौन पूछता है । ,0.0,1,0.0,False
file-tyaag-1507111040__161.5,किसको कौन दुख तकलीफ में पूछता है । ,0.0,1,0.0,False
file-tyaag-1507111040__162.0,गांव में तो दुख - तकलीफ में लोग टूट पड़ते हैं । ,-2.1614842390704028,2,0.0,True
file-tyaag-1507111040__162.1,गांव में तो लोग दुख - तकलीफ में टूट पड़ते हैं । ,-2.1591088752547987,2,0.0023753638156041035,False
